Kind,Name,AvgCyclomatic,SumCyclomatic,MaxEssential,MaxNesting
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ExperienciaProfissionalService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.IdiomaService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.IdiomaService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.IdiomaService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.IdiomaService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.IdiomaService.findByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.IdiomaService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.findByFator",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.findByResponsabilidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.save",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.search",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemAvaliacaoService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ItemPreferenciaService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemPreferenciaService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemPreferenciaService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemPreferenciaService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemPreferenciaService.findByPreferencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ItemPreferenciaService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findAllByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findAllSecondary",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findAllSubunidadesInNormalizacao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findAllUnidadesInNormalizacao",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findAllUnidadesMapeadas",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findLastMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.findMapeamentoByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.getFinalizados",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.getUnidadesByMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.isEmAndamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.pertence",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.update",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.verifyAccess",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.MapeamentoService.verifySecondaryAccess",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.NivelEscolaridadeService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.NivelEscolaridadeService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.NivelEscolaridadeService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.NivelEscolaridadeService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.NivelEscolaridadeService.findByPerfil",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.NivelEscolaridadeService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.findByIdioma",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.findByPerfil",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.findByPerfilAndIdioma",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilIdiomaService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.findByPerfil",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.findByPerfilAndPreferencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.findByPreferencia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilPreferenciaService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilService.findByUsuario",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PerfilService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.PreferenciaService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PreferenciaService.create",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PreferenciaService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PreferenciaService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.PreferenciaService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.delete",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.findById",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.findConsolidadas",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.save",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.search",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.ResponsabilidadeService.update",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService.findAll",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService.findAllSubunidadesByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService.findAllUnidadesByGestor",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService.findAllWithMapeamento",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService.findByUnidadePai",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UnidadeService.hasPermissionRead",,0,,0
Public Interface,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService",0,0,0,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.countByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.countByUsuariosConcluidosUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.findByEmail",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.findByUnidade",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.hasUnidadesFilhas",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.isChefia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.isViceChefia",,0,,0
Abstract Method,"br.ufc.quixada.npi.gestaocompetencia.service.UsuarioService.update",,0,,0
Package,"br.ufc.quixada.npi.gestaocompetencia.service.impl",1,249,4,3
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl",1,7,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.findByCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.findByUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.findByUsuarioAndCompetencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaCapacitacaoServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl",1,7,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.findByTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.findByTipoAndUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.findByUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AreaPerfilServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ArquivoServiceImpl",2,5,1,1
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ArquivoServiceImpl.getOriginalLengthInBytes",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ArquivoServiceImpl.uploadProfileImage",,3,,1
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService",1,6,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService.createAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService.deleteAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService.findByAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService.findByAvaliacaoAndFator",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService.put",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoComportamentalService.updateAvaliacao",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService",2,63,4,3
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createBase",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createComplex",,4,,2
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createComplexAvaliacaoPares",,6,,3
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createComplexAvaliacaoSubordinado",,4,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createComplexSecondaryAccess",,10,,3
Lambda Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createComplexSecondaryAccess.(lambda_expr_1)",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.createSimple",,4,,1
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.criarAvaliacaoParesLimiteAleatorioMaiorQue10",,4,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.delete",,1,,0
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.executarRotinaAvaliacaoNaoRealizada",,5,,1
Lambda Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.executarRotinaAvaliacaoNaoRealizada.(lambda_expr_1)",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.find",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findAvaliacoes",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findAvaliacoesByAvaliadorAndAvaliadoAndTipo",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findAvaliacoesJustificadasUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findAvaliacoesJustificadasUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findByAvaliado",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findByAvaliadorAndUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.findById",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.justificar",,11,,3
Private Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.obterResultadoAvaliacao",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.postAvaliacao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.AvaliacaoService.removerJustificativa",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComissaoServiceImpl",1,1,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComissaoServiceImpl.isMembroComissao",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CompetenciaServiceImpl",1,5,1,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CompetenciaServiceImpl.findById",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CompetenciaServiceImpl.getCompetencias",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CompetenciaServiceImpl.getComportamentosComportamentais",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CompetenciaServiceImpl.save",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl",1,10,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.countByServidorAndMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.deleteByComissao",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.findByCategoria",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.findById",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.findByMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.findConsolidadosByMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.save",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.search",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ComportamentoServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CursoCapacitacaoServiceImpl",1,5,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CursoCapacitacaoServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CursoCapacitacaoServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CursoCapacitacaoServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CursoCapacitacaoServiceImpl.findByPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.CursoCapacitacaoServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl",1,22,3,3
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.create",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.findAllSecondary",,4,,3
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.findByUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.findLast",,2,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.findbyUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.update",,2,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.validarDatas",,3,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.validarPrazos",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.verifyAccess",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.DiagnosticoServiceImpl.verifySecondaryAccess",,3,,2
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ExperienciaProfissionalServiceImpl",1,5,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ExperienciaProfissionalServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ExperienciaProfissionalServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ExperienciaProfissionalServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ExperienciaProfissionalServiceImpl.findByPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ExperienciaProfissionalServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.IdiomaServiceImpl",1,5,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.IdiomaServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.IdiomaServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.IdiomaServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.IdiomaServiceImpl.findByUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.IdiomaServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl",1,7,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.findByFator",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.findByResponsabilidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.save",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.search",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemAvaliacaoServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemPreferenciaServiceImpl",1,5,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemPreferenciaServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemPreferenciaServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemPreferenciaServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemPreferenciaServiceImpl.findByPreferencia",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.ItemPreferenciaServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl",1,32,3,3
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.delete",,3,,1
Lambda Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.delete.(lambda_expr_1)",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findAllByUnidade",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findAllSecondary",,4,,3
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findAllSubunidadesInNormalizacao",,4,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findAllUnidadesInNormalizacao",,3,,1
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findAllUnidadesMapeadas",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findByUnidade",,2,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findLastMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.findMapeamentoByUsuario",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.getFinalizados",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.getUnidadesByMapeamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.isEmAndamento",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.pertence",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.update",,2,,0
Lambda Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.update.(lambda_expr_1)",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.verifyAccess",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.MapeamentoServiceImpl.verifySecondaryAccess",,3,,2
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.NivelEscolaridadeServiceImpl",1,8,1,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.NivelEscolaridadeServiceImpl.create",,4,,2
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.NivelEscolaridadeServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.NivelEscolaridadeServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.NivelEscolaridadeServiceImpl.findByPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.NivelEscolaridadeServiceImpl.update",,1,,0
Public Class,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl",1,7,1,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.create",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.delete",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.findAll",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.findByIdioma",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.findByPerfil",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.findByPerfilAndIdioma",,1,,0
Public Method,"br.ufc.quixada.npi.gestaocompetencia.service.impl.PerfilIdiomaServiceImpl.update",,1,,0
